"VendorID","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","total_amount","pickup_hour","speed","temp","hum","vis","fog","rain","gasprice"
NA,1,-73.9616088867188,40.7643013000488,-73.9766616821289,40.7521476745606,11.75,17,8.65979381443299,9,87,3,0,1,1.167
NA,2,-73.960319519043,40.7755088806152,-73.9640197753906,40.7746353149414,5.3,18,6.61764705882353,10.6,41,16,0,0,1.297
NA,1,-73.9860458374024,40.7640342712402,-73.9808883666992,40.7663841247559,6.3,17,12.3076923076923,25.6,43,12,0,0,1.155
NA,2,-73.9865264892578,40.7405738830566,-73.9430541992188,40.7774314880371,18.3,21,12.4056059356966,21.1,93,9,0,0,1.133
NA,1,-74.0055084228516,40.7063102722168,-73.9756546020508,40.7326774597168,14.75,21,33.3707865168539,7.2,90,12,0,0,1.167
NA,1,-74.0046997070313,40.7468643188477,-73.9819259643555,40.7686767578125,12.8,22,14.4502617801047,7.8,47,16,0,0,1.297
NA,5,-73.8985443115234,40.8538551330566,-73.9248962402344,40.6259765625,86.34,1,39.2775137111517,5.6,51,16,0,0,1.284
NA,1,-73.9659271240234,40.7625503540039,-73.9855575561523,40.7270088195801,15.96,15,13.2675086107922,23.9,84,6,0,1,1.133
NA,1,-73.9916915893555,40.7499809265137,-73.8983612060547,40.6665916442871,45.36,21,14.7210884353742,21.7,51,14,0,0,1.155
NA,1,-73.9815521240234,40.7526969909668,-73.9616928100586,40.7794075012207,14.15,12,10.8519003931848,22.2,61,16,0,0,1.297
NA,1,-74.006233215332,40.7337913513184,-74.0021362304688,40.7281799316406,4.8,13,7.53488372093023,25.6,71,14,0,0,1.133
NA,5,-73.955436706543,40.7794990539551,-73.9466094970703,40.7807197570801,6.3,8,11.2771084337349,3.9,49,16,0,0,1.297
NA,2,-74.0032501220703,40.7327156066895,-73.9830856323242,40.7551956176758,11.8,18,9.1304347826087,2.8,50,16,0,0,1.284
NA,1,-74.0043334960938,40.7297096252441,-74.0080642700195,40.7198753356934,8.75,23,9.72972972972973,1.7,52,16,0,0,1.284
NA,1,-73.9758834838867,40.748405456543,-73.9814987182617,40.7469902038574,5.8,12,12.4137931034483,4.4,51,16,0,0,1.284
NA,2,-73.9863586425781,40.7581634521484,-74.0036697387695,40.7483825683594,8.8,21,13.3953488372093,21.7,51,14,0,0,1.155
NA,3,-73.9909210205078,40.7507019042969,-73.9767532348633,40.7584686279297,11.16,13,7.09411764705882,25.6,71,14,0,0,1.133
NA,2,-73.9446334838867,40.7793388366699,-73.9814224243164,40.7636795043945,19.12,12,10.2666666666667,15,48,16,0,0,1.284
NA,1,-73.9751052856445,40.7610092163086,-73.99951171875,40.7176856994629,18.8,16,8.31835686777921,11.1,47,16,0,0,1.297
NA,1,-73.9963226318359,40.7483329772949,-73.9752883911133,40.7415618896484,17.75,10,3.22147651006711,25,71,12,0,0,1.155
NA,1,-73.9833526611328,40.7511215209961,-74.0055465698242,40.7346115112305,14.75,18,8.82352941176471,8.9,93,3,0,0,1.167
NA,2,-73.995719909668,40.7643814086914,-74.0011291503906,40.7259674072266,17.8,2,14.5155807365439,10,57,16,0,0,1.284
NA,2,-73.9909286499024,40.7179832458496,-74.0022659301758,40.719123840332,11,21,6.54545454545455,21.1,87,14,0,0,1.133
NA,5,-73.7766876220703,40.6453704833984,-73.9806594848633,40.6796760559082,45.3,1,23.1154219204656,10,61,16,0,0,1.264
NA,1,-73.9702987670898,40.7523880004883,-73.9809341430664,40.7444648742676,8.5,13,9.44606413994169,8.3,86,11,0,1,1.167
NA,1,-74.0077209472656,40.7429885864258,-73.9627914428711,40.7641716003418,14.3,16,18.2101167315175,8.3,41,16,0,0,1.297
NA,1,-73.9679946899414,40.7630157470703,-74.0033950805664,40.7362632751465,20.3,18,7.37649277184161,11.1,43,16,0,0,1.297
NA,1,-73.9819564819336,40.779426574707,-73.9778060913086,40.7738227844238,5.8,15,6.66666666666667,9.4,74,16,0,0,1.167
NA,1,-73.9743499755859,40.7467384338379,-73.9881210327149,40.7348213195801,9.95,8,9.69230769230769,17.8,75,16,0,0,1.297
NA,1,-73.9612808227539,40.7717781066895,-73.9674530029297,40.7632102966309,6.36,14,18.3673469387755,14.4,49,16,0,0,1.297
NA,5,-73.9859771728516,40.7618713378906,-73.9004364013672,40.754638671875,18.3,8,20.3010309278351,3.9,55,16,0,0,1.284
NA,1,-73.9917678833008,40.7446899414063,-73.9713821411133,40.759708404541,11.16,7,14.3096234309623,22.2,43,14,0,0,1.167
NA,3,-74.0101470947266,40.7115097045898,-74.0148773193359,40.7182807922363,8.16,18,8.2987012987013,25.6,43,12,0,0,1.155
NA,1,-73.9504623413086,40.7712821960449,-73.998420715332,40.7234001159668,21.8,12,23.3181818181818,9.4,29,16,0,0,1.297
NA,3,-74.0025329589844,40.7146949768066,-73.9984359741211,40.7211570739746,5.3,16,7.00389105058366,3.9,46,16,0,0,1.284
NA,1,-73.9810028076172,40.7599143981934,-73.9847030639649,40.7591209411621,8.15,21,3.97790055248619,1.7,54,16,0,0,1.284
NA,1,-73.9673309326172,40.7551765441895,-73.9694976806641,40.7522201538086,4.3,8,7.01298701298701,8.9,77,9,0,1,1.264
NA,1,-73.9788970947266,40.7501792907715,-73.9875793457031,40.7381935119629,7.3,8,10.5194805194805,23.9,73,12,0,0,1.155
NA,1,-73.9834671020508,40.7389984130859,-73.9897537231445,40.7258605957031,7.8,20,9.02127659574468,8.9,39,16,0,0,1.297
NA,2,-74.002082824707,40.7297210693359,-73.9969940185547,40.7370071411133,6.36,10,9.03643724696356,8.9,86,9,0,1,1.264
NA,1,-73.9833068847656,40.7609901428223,-73.9186019897461,40.7676391601563,23.16,0,15.7460317460317,22.8,76,12,0,0,1.167
NA,2,-73.9814376831055,40.7690887451172,-73.9665451049805,40.7932510375977,10.3,14,10.8399366085578,23.9,53,16,0,0,1.264
NA,1,-73.9866638183594,40.7413101196289,-73.9804306030274,40.7467308044434,6.96,3,11.625,22.2,57,16,0,0,1.155
NA,2,-74.0070953369141,40.7055130004883,-73.986213684082,40.7223854064941,11.75,11,11.6326530612245,6.7,26,16,0,0,1.297
NA,2,-73.9798812866211,40.7707405090332,-73.9567794799805,40.7807121276856,11.3,17,11.8481012658228,25.6,43,12,0,0,1.155
NA,1,-73.9674835205078,40.7562217712402,-73.9151153564453,40.7695159912109,20.76,22,17.0168067226891,7.2,90,12,0,0,1.167
NA,1,-73.9663467407227,40.7586555480957,-73.9798736572266,40.7495574951172,10.56,9,10.6813186813187,8.3,86,8,0,1,1.264
NA,2,-73.9740753173828,40.6716423034668,-73.9575881958008,40.7090911865234,22.3,2,14.7904683648316,5,55,16,0,0,1.284
NA,1,-73.9929885864258,40.7551345825195,-73.9891662597656,40.7521324157715,6.3,7,7.66451612903226,10,61,16,0,0,1.264
NA,1,-73.9843673706055,40.7550468444824,-73.987663269043,40.7707023620605,11.3,20,10.1694915254237,7.8,66,16,0,0,1.297
NA,1,-73.9818267822266,40.7406806945801,-73.981819152832,40.7595520019531,11.62,10,13.7213114754098,5.6,34,16,0,0,1.297
NA,1,-73.927116394043,40.6523628234863,-73.9263153076172,40.6722297668457,10.29,1,13.416149068323,21.7,90,12,0,0,1.133
NA,1,-73.8736801147461,40.7739067077637,-73.984001159668,40.726261138916,40.84,14,24.6288209606987,26.7,35,12,0,0,1.155
NA,1,-73.9942932128906,40.7459602355957,-73.9996337890625,40.738826751709,5.3,23,20.7835051546392,7.8,93,4,0,0,1.167
NA,1,-73.9888381958008,40.7634506225586,-74.0000915527344,40.7435493469238,9.8,21,10.6187050359712,20.6,93,11,0,0,1.133
NA,1,-73.9678192138672,40.7649116516113,-74.005744934082,40.7201805114746,22.55,15,10.7053941908714,27.2,31,12,0,0,1.155
NA,1,-73.9713592529297,40.7926864624023,-73.9714813232422,40.7874755859375,6.36,15,8.87892376681614,23.9,84,6,0,1,1.133
NA,1,-73.9829406738281,40.730655670166,-73.9739685058594,40.7494239807129,12.8,14,6.67393675027263,8.9,80,16,0,0,1.167
NA,1,-73.9891357421875,40.6937370300293,-73.9925079345703,40.7027626037598,5.8,2,7.70149253731343,21.1,93,11,0,0,1.133
NA,1,-73.9749526977539,40.7461891174316,-73.9925155639649,40.7494888305664,0.3,10,6.20689655172414,22.2,61,16,0,0,1.297
NA,1,-73.9816970825195,40.6792907714844,-73.9604568481445,40.6738815307617,10.56,2,12.6760563380282,8.3,46,16,0,0,1.297
NA,2,-73.9555587768555,40.7728805541992,-73.9492034912109,40.7852363586426,8.5,21,18.72,8.9,39,16,0,0,1.297
NA,1,-73.9763488769531,40.7442207336426,-73.9622573852539,40.7783203125,18.36,12,8.77974683544304,8.3,86,11,0,1,1.264
NA,1,-73.9602890014649,40.766170501709,-73.9652786254883,40.7591171264648,6.36,11,10.2089552238806,8.3,86,4,0,1,1.264
NA,1,-73.9839019775391,40.7555389404297,-73.980339050293,40.7433204650879,10.55,6,10.9979633401222,3.9,60,16,0,0,1.284
NA,1,-73.9881134033203,40.7319717407227,-74.0026168823242,40.7439117431641,9.36,8,12.4137931034483,23.9,73,12,0,0,1.155
NA,1,-73.9740753173828,40.7631683349609,-73.9764862060547,40.7789535522461,9.8,14,10.3490759753593,23.9,53,16,0,0,1.264
NA,3,-73.9593963623047,40.781192779541,-73.9557342529297,40.7764434814453,7.56,15,5.71428571428571,9.4,74,16,0,0,1.167
NA,1,-73.9862976074219,40.7590713500977,-73.9405975341797,40.7531700134277,12.8,5,24,21.7,68,14,0,0,1.155
NA,1,-73.9998779296875,40.7335166931152,-73.9918746948242,40.7488861083984,8.3,20,10.0214132762313,21.7,90,6,0,0,1.133
NA,1,-73.7882080078125,40.6412506103516,-73.7860336303711,40.644229888916,3.3,10,26.1818181818182,9,82,8,0,1,1.264
NA,1,-73.9778442382813,40.7615394592285,-73.9678344726563,40.768482208252,7.3,15,7.3469387755102,11.7,48,8,0,1,1.297
NA,1,-73.968391418457,40.799991607666,-73.9761123657227,40.7830123901367,11.15,21,9.94082840236686,1.7,54,16,0,0,1.284
NA,5,-73.9903335571289,40.7513618469238,-73.9789276123047,40.7532081604004,8.3,17,8.27234042553192,25.6,43,12,0,0,1.155
NA,2,-73.9860992431641,40.7596397399902,-73.783576965332,40.6436309814453,58.34,14,14.5544147843943,26.7,35,12,0,0,1.155
NA,3,-73.9974899291992,40.7211456298828,-73.9811935424805,40.7338981628418,10.55,2,16.32,10,59,16,0,0,1.284
NA,3,-73.9504165649414,40.7753715515137,-73.9930267333984,40.7368354797363,21.35,12,15.7835820895522,22.2,61,16,0,0,1.297
NA,1,-73.9805297851563,40.742431640625,-74.0036315917969,40.7285118103027,13.5,19,10.5646731571627,7.8,66,16,0,0,1.297
NA,2,-73.9592437744141,40.7745208740234,-73.9653701782227,40.7708854675293,5.3,15,11.2258064516129,3.9,46,16,0,0,1.284
NA,2,-73.9733276367188,40.7636909484863,-73.9940567016602,40.7283897399902,15.8,20,10.5473041709054,21.7,90,6,0,0,1.133
NA,1,-73.9955062866211,40.7646942138672,-73.9683227539063,40.7931137084961,14.15,4,17.2035398230089,7.8,47,16,0,0,1.297
NA,2,-73.8729705810547,40.7740669250488,-74.0068206787109,40.7085037231445,44.76,17,18.9591934709554,7.2,49,16,0,0,1.297
NA,1,-73.9755554199219,40.7614402770996,-73.9413223266602,40.790096282959,14.8,20,17.5609756097561,21.1,93,9,0,0,1.133
NA,1,-74.0010375976563,40.7291831970215,-73.9984588623047,40.7371978759766,6.8,18,10.6273062730627,8.9,89,2,0,0,1.167
NA,2,-73.9827880859375,40.735237121582,-73.9785614013672,40.7245788574219,7.3,19,10.8761329305136,8.3,90,4,0,0,1.167
NA,1,-73.7783889770508,40.6467437744141,-73.9969863891602,40.7382965087891,72.89,23,37.720207253886,19.4,61,14,0,0,1.155
NA,5,-73.9802703857422,40.738697052002,-73.9953765869141,40.759838104248,12.8,10,9.86245772266066,22.2,61,16,0,0,1.297
NA,1,-74.0017166137695,40.7616386413574,-73.9990921020508,40.7394409179688,12.3,20,12.6607460035524,21.1,93,9,0,0,1.133
NA,1,-73.9841995239258,40.723991394043,-73.9591598510742,40.7832107543945,29.16,13,17.3995741660752,26.7,35,12,0,0,1.155
NA,1,-73.9913558959961,40.7299690246582,-73.9821014404297,40.7239608764648,7.3,23,7.27659574468085,19.4,93,12,0,0,1.133
NA,2,-74.0007095336914,40.7577857971191,-73.9934844970703,40.672721862793,34.01,13,20.192212096106,8.9,83,16,0,0,1.167
NA,4,-73.9795532226563,40.7588615417481,-73.9902572631836,40.7590103149414,8.3,20,7.82608695652174,23.9,46,12,0,0,1.155
NA,1,-73.9913787841797,40.7299537658691,-73.9942245483399,40.7352180480957,6.95,19,11.6129032258065,18.9,75,16,0,0,1.264
NA,1,-73.8709182739258,40.7737312316895,-73.986457824707,40.7539710998535,49.61,19,24.6032315978456,18.9,75,16,0,0,1.264
NA,1,-73.9865646362305,40.7614822387695,-73.9893417358399,40.7742462158203,8.58,22,10.8542713567839,20,93,1,0,1,1.133
NA,1,-73.9698791503906,40.7529449462891,-73.9962387084961,40.7443084716797,12.36,11,13.1020408163265,13.9,49,16,0,0,1.284
NA,1,-73.9785308837891,40.7562561035156,-73.980712890625,40.7646980285645,8.3,21,7.91208791208791,7.2,90,12,0,0,1.167
NA,1,-73.9812698364258,40.7681541442871,-73.9592971801758,40.7602691650391,11.3,14,7.7326968973747,23.9,53,16,0,0,1.264
NA,1,-74.0065383911133,40.7322883605957,-74.0092315673828,40.7170715332031,9.8,16,9.48736462093863,8.9,83,11,0,1,1.167
NA,1,-73.9937057495117,40.7209167480469,-73.9807662963867,40.7241134643555,9.36,22,10.8284960422164,20,56,14,0,0,1.155
NA,1,-73.9340057373047,40.7979202270508,-73.8917617797852,40.8289947509766,13.8,21,20.093023255814,9.4,74,16,0,0,1.297
NA,1,-73.9832534790039,40.7607612609863,-73.9811935424805,40.7652587890625,5.8,21,10.9565217391304,20.6,93,11,0,0,1.133
NA,1,-73.9964218139649,40.7532157897949,-74.00537109375,40.7411003112793,5.8,13,20.9815950920245,4.4,51,16,0,0,1.284
NA,1,-74.0070037841797,40.7072906494141,-74.0131607055664,40.7024383544922,5.8,21,9.15254237288135,7.2,90,9,0,0,1.167
NA,4,-73.9953842163086,40.7285118103027,-73.9987487792969,40.7520637512207,15.36,10,8.27887617065557,25,36,14,0,0,1.167
NA,1,-73.9942321777344,40.7509689331055,-73.9460754394531,40.7829246520996,22.55,14,11.6390977443609,8.9,39,16,0,0,1.297
NA,1,-73.9796829223633,40.7333488464356,-73.9750823974609,40.7446403503418,12.8,8,3.49300699300699,23.9,73,12,0,0,1.155
NA,1,-73.9833908081055,40.7661094665527,-73.9800567626953,40.7804145812988,8.8,7,12.0308483290488,22.8,44,14,0,0,1.167
NA,1,-73.9579772949219,40.7640953063965,-73.9686508178711,40.756649017334,6.8,20,11.214953271028,18.9,75,16,0,0,1.264
NA,1,-73.9939270019531,40.7415390014648,-74.0074996948242,40.7426567077637,5.8,17,10.1538461538462,11.1,43,16,0,0,1.297
NA,1,-73.9774856567383,40.7292251586914,-74.0051498413086,40.7286376953125,14.76,21,9.27659574468085,8.3,41,16,0,0,1.297
NA,1,-73.9814758300781,40.7809524536133,-74.1788024902344,40.6957244873047,80.3,11,38.2761020881671,8.3,27,16,0,0,1.297
NA,1,-73.9730911254883,40.7485580444336,-73.9831771850586,40.7448806762695,7.55,19,11.2941176470588,2.8,48,16,0,0,1.284
NA,2,-73.955696105957,40.7723579406738,-73.9829483032227,40.7626762390137,13.3,16,8.08988764044944,3.3,48,16,0,0,1.284
NA,1,-73.9175033569336,40.8003234863281,-73.9411468505859,40.7991790771484,13.8,20,6.77824267782427,18.9,75,16,0,0,1.264
NA,3,-73.9769668579102,40.7556304931641,-73.9729232788086,40.7616806030273,7,9,6.15272727272727,25,71,12,0,0,1.155
NA,1,-73.93798828125,40.7967720031738,-73.9485244750977,40.7841987609863,8.8,17,10,11.1,43,16,0,0,1.297
NA,1,-73.9284286499024,40.763298034668,-73.9523239135742,40.7899284362793,19.3,9,14.1407528641571,5.6,34,16,0,0,1.297
NA,1,-73.9835891723633,40.7546730041504,-73.9728775024414,40.7625122070313,9.36,15,4.86303939962477,9.4,74,16,0,0,1.167
NA,2,-73.9765548706055,40.7908363342285,-73.9778366088867,40.7789688110352,6.3,15,11.9205298013245,8.9,39,16,0,0,1.297
NA,1,-73.9873962402344,40.7604866027832,-73.9610290527344,40.802604675293,15.8,19,16.4039408866995,7.2,60,16,0,0,1.297
NA,1,-74.0075302124023,40.7331199645996,-74.0002288818359,40.7270164489746,7.3,20,7.90243902439024,21.1,93,9,0,0,1.133
NA,1,-73.9696655273438,40.7849235534668,-73.9800033569336,40.7805023193359,7.3,18,11.125,21.1,93,3,0,1,1.133
NA,4,-73.9802627563477,40.7377243041992,-73.9887542724609,40.7413101196289,5.8,23,11.7209302325581,19.4,61,14,0,0,1.155
NA,2,-73.9765090942383,40.7595634460449,-73.9909591674805,40.7502174377441,9.75,6,13.86,21.1,87,11,0,0,1.133
NA,1,-73.9792938232422,40.7818412780762,-73.943733215332,40.777774810791,12.3,20,12.5301204819277,7.2,90,9,0,0,1.167
NA,1,-74.0043411254883,40.7218132019043,-73.9848251342774,40.7482719421387,11.8,16,12.2464698331194,3.3,48,16,0,0,1.284
NA,1,-73.9839019775391,40.7294006347656,-73.9490509033203,40.6938858032227,21.6,23,17.4065934065934,1.7,46,16,0,0,1.284
NA,5,-74.0018920898438,40.7093086242676,-73.9932174682617,40.7277717590332,11.8,12,7.31105398457584,15,48,16,0,0,1.284
NA,6,-74.0065994262695,40.7356796264649,-74.0062484741211,40.7397384643555,4.3,23,14.88,19.4,61,14,0,0,1.155
NA,1,-73.9992523193359,40.7340240478516,-73.906120300293,40.755313873291,26.76,2,21.5303430079156,10,59,16,0,0,1.284
NA,1,-73.9908599853516,40.7511711120605,-73.9908294677734,40.7559204101563,6,13,11.3424657534247,4.4,51,16,0,0,1.284
NA,1,-73.9874649047852,40.7504463195801,-73.9564208984375,40.7738952636719,19.1,18,9.48259642521167,21.1,93,0,1,1,1.133
NA,1,-73.9382019042969,40.7919845581055,-73.9393920898438,40.8015861511231,5.8,22,17.7049180327869,7.2,90,12,0,0,1.167
NA,1,-74.0003890991211,40.7330856323242,-74.0072174072266,40.7433891296387,9.95,10,10.7093821510297,6.7,26,16,0,0,1.297
NA,1,-73.9684524536133,40.7650871276856,-73.9772796630859,40.7533874511719,9.8,17,4.99229583975347,22.2,84,2,0,1,1.133
NA,1,-73.9928665161133,40.7526054382324,-73.9272003173828,40.8557853698731,37.25,13,21.8093306288033,25,76,12,0,0,1.133
NA,2,-73.9884567260742,40.740119934082,-73.9798431396484,40.717830657959,11.3,15,9.72851805728518,8.9,80,16,0,0,1.167
NA,1,-73.7896728515625,40.6436729431152,-73.9521331787109,40.7171669006348,55.8,7,18.9596122778675,17.8,75,16,0,0,1.297
NA,2,-73.9780731201172,40.7523422241211,-73.978141784668,40.759105682373,7.3,12,7.78846153846154,13.9,49,16,0,0,1.284
NA,2,-73.781982421875,40.644660949707,-73.9894714355469,40.7469291687012,58.34,15,17.8761354252684,27.2,31,12,0,0,1.155
NA,1,-73.9537658691406,40.7709770202637,-73.967658996582,40.7561683654785,11.16,11,16.4210526315789,25,36,12,0,0,1.167
NA,1,-73.9519882202148,40.7780113220215,-73.9621124267578,40.7681121826172,8.16,11,12.2754098360656,12.8,51,16,0,0,1.284
NA,1,-73.966438293457,40.8044052124023,-73.9399795532227,40.8245277404785,15.95,12,8.70090634441088,8.3,86,11,0,1,1.264
NA,1,-73.9692764282227,40.7539405822754,-73.9615249633789,40.7602615356445,6.3,22,13.3953488372093,7.2,90,14,0,0,1.167
NA,1,-73.967643737793,40.7620735168457,-73.9804000854492,40.7445220947266,9.8,18,8.76404494382022,8.9,93,3,0,0,1.167
NA,2,-73.9638214111328,40.7744636535645,-73.9760513305664,40.7603416442871,9.36,11,13.2031662269129,4.4,51,16,0,0,1.284
NA,1,-73.9499130249024,40.7722434997559,-73.9436798095703,40.823616027832,18.8,15,13.4928229665072,3.9,49,16,0,0,1.284
NA,1,-73.9736785888672,40.7635078430176,-73.9833831787109,40.7624206542969,8.8,14,4.19825072886297,8.9,39,16,0,0,1.297
NA,1,-73.9689102172852,40.6978416442871,-73.9873504638672,40.6934204101563,11.8,17,9.52941176470588,25.6,43,12,0,0,1.155
NA,1,-73.9817810058594,40.7519264221191,-74.0096740722656,40.7223014831543,14.3,10,11.4851485148515,22.2,61,16,0,0,1.297
NA,1,-73.9739685058594,40.7888221740723,-73.9876403808594,40.7703971862793,10.58,23,13.7841140529532,19.4,61,14,0,0,1.155
NA,1,-73.9473419189453,40.7906761169434,-73.9352951049805,40.7612457275391,29.16,13,10.6803069053708,25,76,12,0,0,1.133
NA,1,-73.9143142700195,40.7461357116699,-73.9704818725586,40.7584419250488,14.3,6,19.0588235294118,21.1,87,14,0,0,1.133
NA,1,-73.9522933959961,40.7872161865234,-73.9576034545899,40.7795906066895,7.56,17,11.5578947368421,22.2,84,2,0,1,1.133
NA,2,-73.9452514648438,40.7868614196777,-73.9679565429688,40.7924003601074,9.8,20,12.4137931034483,2.2,50,16,0,0,1.284
NA,5,-73.7882919311524,40.6473999023438,-74.0022125244141,40.7312698364258,70.01,22,25.612427184466,7.8,47,16,0,0,1.297
NA,1,-73.9895477294922,40.7626113891602,-74.0067367553711,40.7330894470215,12.8,19,13.5,8,93,4,0,0,1.167
NA,1,-74.0048294067383,40.737476348877,-73.9861068725586,40.7622146606445,15.8,19,5.33541341653666,10,43,16,0,0,1.297
NA,1,-73.9700393676758,40.7530708312988,-74.0013275146484,40.7224884033203,19.56,18,8.18060695780903,11.1,43,16,0,0,1.297
NA,1,-73.9874877929688,40.7447166442871,-73.9906387329102,40.7561683654785,7.8,20,11.5508021390374,8.9,68,16,0,0,1.297
NA,1,-73.9752426147461,40.7523307800293,-73.9892578125,40.7382202148438,9.3,17,15.1111111111111,25.6,45,16,0,0,1.264
NA,1,-73.9582672119141,40.7606964111328,-73.9667053222656,40.7565536499023,6.95,9,10.327868852459,25,71,12,0,0,1.155
NA,5,-73.9944458007813,40.750675201416,-73.9743499755859,40.7505760192871,8.8,0,11.2789699570815,8.9,44,16,0,0,1.297
NA,1,-73.9851684570313,40.7479972839356,-74.0028381347656,40.7604560852051,12.95,15,8.45953002610966,25.6,46,16,0,0,1.264
NA,1,-74.0081024169922,40.7465972900391,-74.0070571899414,40.714672088623,14.3,19,14.9740034662045,18.9,75,16,0,0,1.264
NA,5,-73.9852294921875,40.674488067627,-73.9742813110352,40.6853942871094,8.8,20,9.78947368421053,7.2,90,9,0,0,1.167
NA,1,-73.9826583862305,40.757022857666,-73.9565811157227,40.7691459655762,11.3,0,15.5599214145383,22.8,76,12,0,0,1.167
NA,1,-73.9977951049805,40.741153717041,-73.9713745117188,40.7630310058594,11,7,22.3834196891192,4.4,49,16,0,0,1.297
NA,1,-73.9837112426758,40.760555267334,-73.9940795898438,40.7666282653809,7.55,8,7.43362831858407,9.4,61,16,0,0,1.264
NA,2,-73.9883117675781,40.731746673584,-73.9679870605469,40.6799659729004,25.8,23,16.5688073394495,1.7,46,16,0,0,1.284
NA,1,-73.9906463623047,40.7444496154785,-73.9791870117188,40.723560333252,12.8,1,8.31076581576027,7.8,47,16,0,0,1.297
NA,1,-73.9901428222656,40.7617111206055,-73.9877853393555,40.7601547241211,5.3,5,3.9344262295082,4.4,58,16,0,0,1.284
